Price,Boat Type,Manufacturer,Type,Year Built,Length,Width,Material,Location,Number of views last 7 days,Prices
1208864,Fishing Boat,Beneteau,Used,1995,28.66,7.16,Aluminum,Goa,287,2593422
3270498,Yacht,Jeanneau,New,1995,23.07,8.24,Wood,Goa,388,73980
1041399,Sailboat,Sea Ray,Used,1997,43.04,4.79,Fiberglass,Mumbai,74,917521
4282287,Motorboat,Bayliner,Used,2001,20.02,3.39,Aluminum,Kochi,381,359839
1187417,Jet Ski,Sea Ray,Used,2004,11.69,8.2,Fiberglass,Goa,458,2110918
328916,Motorboat,Sea Ray,New,2000,44.35,6.81,Steel,Visakhapatnam,316,1249545
3637347,Sailboat,Boston Whaler,New,2001,39.66,5.85,Steel,Chennai,43,2027916
1368713,Motorboat,Yamaha,New,1996,34.54,7.9,Wood,Visakhapatnam,487,858690
4515555,Yacht,Bayliner,New,1999,30.51,5.7,Steel,Chennai,295,3430547
4757595,Sailboat,Sea Ray,New,1998,14.8,8.53,Fiberglass,Chennai,58,403495
326917,Yacht,Beneteau,New,2022,21.86,6.49,Wood,Mumbai,177,1277638
3241344,Fishing Boat,Bayliner,New,2013,49.32,8.55,Aluminum,Visakhapatnam,84,1602266
2285643,Sailboat,Beneteau,Used,2005,47.49,9.48,Steel,Mumbai,468,1583125
123532,Jet Ski,Jeanneau,New,2012,10.74,2.84,Wood,Visakhapatnam,476,3002820
3422256,Jet Ski,Jeanneau,Used,1992,17.96,8.7,Aluminum,Kochi,363,1240768
1076650,Sailboat,Bayliner,Used,1994,7.34,7.84,Aluminum,Visakhapatnam,277,279179
2285292,Fishing Boat,Jeanneau,Used,2017,49.9,7.91,Fiberglass,Chennai,366,714457
868223,Yacht,Yamaha,Used,2007,41.33,9.94,Wood,Goa,420,75635
1191903,Yacht,Beneteau,Used,1990,44.57,5.93,Aluminum,Kochi,9,3685899
2516377,Yacht,Jeanneau,Used,2019,46.16,3.19,Steel,Goa,258,4283258
3255523,Motorboat,Sea Ray,Used,1999,40.29,3.96,Wood,Goa,386,1928762
1531840,Jet Ski,Beneteau,Used,2022,44.51,7.7,Aluminum,Mumbai,442,4839036
248885,Jet Ski,Boston Whaler,New,1996,19.71,4.7,Aluminum,Chennai,492,2212608
3384554,Jet Ski,Bayliner,Used,2016,47.67,2.47,Fiberglass,Kochi,64,3357027
103047,Jet Ski,Beneteau,Used,2017,24.13,2.78,Steel,Visakhapatnam,309,3735548
67691,Motorboat,Beneteau,Used,2009,10.55,2.46,Fiberglass,Visakhapatnam,298,652022
424316,Yacht,Boston Whaler,Used,2018,49.55,9.7,Steel,Kochi,409,923104
3888758,Sailboat,Beneteau,New,1990,24.46,7.73,Aluminum,Visakhapatnam,366,4908829
4741464,Motorboat,Bayliner,New,1994,9.3,9.48,Aluminum,Mumbai,465,2628719
1370617,Motorboat,Boston Whaler,New,2005,41.55,6.1,Steel,Chennai,349,464227
3174321,Fishing Boat,Jeanneau,Used,2016,26.11,6.82,Steel,Visakhapatnam,112,4727953
4445903,Motorboat,Sea Ray,Used,1993,30.53,6.22,Aluminum,Mumbai,88,326153
2691616,Sailboat,Yamaha,Used,2001,25.49,7.62,Wood,Kochi,496,2380515
4600437,Jet Ski,Sea Ray,New,1990,47.2,6.76,Fiberglass,Goa,391,302417
4354104,Motorboat,Jeanneau,New,2014,17.66,3.36,Steel,Mumbai,354,4960330
1284038,Yacht,Bayliner,Used,2001,7.32,4.48,Steel,Chennai,382,1637613
910064,Yacht,Boston Whaler,New,2002,42.26,3.9,Aluminum,Chennai,379,1199523
1403568,Sailboat,Beneteau,New,1996,27.25,4.15,Aluminum,Mumbai,369,3032674
3145320,Sailboat,Yamaha,Used,2002,13.72,3.87,Steel,Visakhapatnam,247,3693045
932289,Yacht,Boston Whaler,New,2009,44.72,2.17,Fiberglass,Mumbai,126,1898445
3531618,Fishing Boat,Bayliner,Used,1995,41.45,7.02,Steel,Visakhapatnam,498,3026253
4332345,Yacht,Beneteau,Used,2021,34.75,4.37,Steel,Mumbai,169,3028623
4614932,Motorboat,Yamaha,Used,1992,48.05,2.39,Wood,Chennai,257,3199045
2354046,Sailboat,Boston Whaler,New,1999,32.09,8.07,Aluminum,Goa,71,2676696
68672,Sailboat,Bayliner,New,2008,38.74,6.66,Steel,Mumbai,170,3942430
475310,Fishing Boat,Boston Whaler,New,2001,31.25,7.87,Aluminum,Goa,64,452657
4622517,Yacht,Bayliner,New,1996,38.69,5.35,Aluminum,Chennai,187,4462174
4702033,Jet Ski,Bayliner,New,1991,25.04,4.07,Aluminum,Mumbai,228,1035037
151521,Yacht,Beneteau,Used,2015,30.78,7.09,Steel,Visakhapatnam,56,2566511
2771778,Fishing Boat,Jeanneau,New,2015,37.46,7.79,Steel,Kochi,384,283464
212422,Fishing Boat,Yamaha,Used,1999,43.66,8.94,Wood,Visakhapatnam,259,937463
1969603,Yacht,Boston Whaler,New,2010,17.32,9.32,Steel,Visakhapatnam,284,1697768
1696900,Sailboat,Boston Whaler,New,2024,48.28,9.6,Aluminum,Kochi,71,4643666
3945264,Sailboat,Jeanneau,Used,1993,40.67,7.37,Aluminum,Goa,149,4746524
3097134,Yacht,Jeanneau,Used,2003,14.93,5.33,Aluminum,Goa,270,4546286
1217351,Yacht,Yamaha,New,2017,30.82,5.09,Aluminum,Chennai,177,534267
4990052,Sailboat,Sea Ray,New,2006,37.87,7.92,Steel,Kochi,474,2835048
1217974,Fishing Boat,Boston Whaler,Used,1991,28.35,5.72,Wood,Kochi,460,121675
4175879,Yacht,Jeanneau,Used,2010,17.88,3.03,Wood,Chennai,438,959435
441271,Fishing Boat,Yamaha,Used,2002,9.98,5.84,Aluminum,Chennai,280,710872
2192278,Fishing Boat,Sea Ray,Used,1994,42.97,9.17,Steel,Chennai,261,1675621
176292,Yacht,Sea Ray,New,1992,45.39,5.21,Fiberglass,Visakhapatnam,100,2806171
2212683,Fishing Boat,Bayliner,New,2006,43.58,5.37,Aluminum,Goa,148,1214468
1318294,Yacht,Bayliner,Used,1997,15.81,6.7,Aluminum,Goa,473,3810557
2006563,Sailboat,Boston Whaler,Used,1995,47.68,8.26,Fiberglass,Goa,59,1457596
3980749,Sailboat,Boston Whaler,Used,2003,33.05,7.96,Wood,Kochi,6,3078478
4996471,Motorboat,Yamaha,Used,1999,29.38,7.94,Aluminum,Chennai,383,1440870
4273593,Yacht,Bayliner,Used,2010,18.55,5.47,Aluminum,Kochi,165,3822311
3436023,Motorboat,Bayliner,Used,1997,24.89,8.09,Steel,Goa,372,3787383
4105270,Sailboat,Sea Ray,Used,2022,17.91,7.97,Fiberglass,Goa,155,1583045
3000465,Fishing Boat,Sea Ray,Used,1994,46.0,8.68,Steel,Visakhapatnam,75,2645848
2601813,Sailboat,Bayliner,Used,1998,17.89,7.33,Wood,Chennai,47,2503679
3176978,Motorboat,Yamaha,New,1993,9.11,3.68,Wood,Chennai,0,2332243
3363892,Jet Ski,Jeanneau,Used,2006,25.87,5.76,Wood,Goa,448,1765540
1131209,Sailboat,Bayliner,New,2011,39.0,8.51,Fiberglass,Goa,37,1810702
4006903,Sailboat,Jeanneau,New,2021,34.31,8.52,Fiberglass,Chennai,60,381328
2417155,Jet Ski,Beneteau,Used,2013,32.11,8.49,Wood,Mumbai,215,2027804
1856733,Fishing Boat,Boston Whaler,New,1999,8.53,7.09,Steel,Chennai,174,4447006
4382444,Motorboat,Bayliner,New,2003,35.33,6.34,Steel,Visakhapatnam,499,1341295
2693702,Jet Ski,Yamaha,New,2021,27.22,6.67,Fiberglass,Mumbai,350,312882
817564,Fishing Boat,Jeanneau,Used,2019,17.05,7.33,Wood,Goa,164,4523974
4441606,Sailboat,Yamaha,New,2024,10.9,9.42,Wood,Mumbai,471,4361224
4058147,Fishing Boat,Bayliner,Used,1997,48.89,5.94,Steel,Chennai,67,3985374
4961821,Yacht,Beneteau,New,2017,9.0,4.82,Wood,Chennai,23,4742723
3878166,Yacht,Yamaha,New,2021,18.53,8.77,Fiberglass,Chennai,335,4772635
1058915,Jet Ski,Beneteau,Used,2014,16.65,5.11,Wood,Goa,259,4141737
2529835,Yacht,Bayliner,New,2002,14.5,6.19,Aluminum,Goa,255,4909712
2479068,Jet Ski,Boston Whaler,New,2018,9.53,7.61,Steel,Mumbai,120,72992
4406331,Yacht,Yamaha,Used,2010,49.62,7.38,Steel,Chennai,190,2057532
3557314,Jet Ski,Beneteau,New,1992,11.34,5.0,Wood,Goa,139,4664097
3019091,Jet Ski,Boston Whaler,Used,2019,48.16,3.3,Fiberglass,Mumbai,258,2270635
549446,Yacht,Jeanneau,New,1997,36.0,6.14,Wood,Goa,203,400571
3253959,Motorboat,Yamaha,New,2020,11.08,2.34,Aluminum,Chennai,247,843815
76221,Motorboat,Bayliner,New,2004,26.02,5.37,Wood,Kochi,259,1959369
3449425,Motorboat,Yamaha,Used,2019,26.33,2.44,Fiberglass,Visakhapatnam,167,4948749
384687,Jet Ski,Boston Whaler,New,2005,42.27,4.78,Steel,Chennai,176,1719910
319178,Motorboat,Yamaha,Used,2005,45.73,8.29,Fiberglass,Chennai,444,1311553
2207963,Jet Ski,Sea Ray,New,1991,5.37,7.75,Wood,Goa,272,3211552
3339481,Jet Ski,Sea Ray,New,1996,41.43,4.43,Aluminum,Goa,101,4301623
4703245,Sailboat,Sea Ray,Used,2011,36.35,5.94,Wood,Kochi,386,2321287
1704134,Yacht,Jeanneau,Used,1998,44.2,7.62,Steel,Visakhapatnam,477,2348125
172826,Yacht,Yamaha,Used,2011,28.83,6.81,Steel,Chennai,409,4303250
3118739,Jet Ski,Bayliner,Used,2022,46.24,9.01,Wood,Kochi,316,4095836
380093,Sailboat,Beneteau,Used,1992,47.94,4.99,Wood,Chennai,485,674232
4951255,Sailboat,Boston Whaler,Used,2016,36.39,6.9,Wood,Mumbai,316,1880920
4043003,Fishing Boat,Yamaha,New,1998,36.53,4.93,Aluminum,Chennai,406,1997813
3807965,Motorboat,Boston Whaler,Used,1995,13.09,7.37,Fiberglass,Mumbai,462,2745157
1705594,Motorboat,Bayliner,Used,1993,46.95,9.78,Fiberglass,Visakhapatnam,5,3624721
3298087,Yacht,Beneteau,New,1990,31.59,9.5,Steel,Kochi,139,3882959
2175699,Motorboat,Bayliner,New,1994,47.31,6.68,Fiberglass,Goa,378,1727698
1330767,Sailboat,Boston Whaler,New,2006,22.37,6.06,Steel,Kochi,152,3551928
2537039,Fishing Boat,Yamaha,Used,2015,40.92,2.55,Steel,Mumbai,22,1097555
1972662,Motorboat,Bayliner,Used,2019,43.0,4.71,Steel,Mumbai,330,782351
3064819,Jet Ski,Jeanneau,New,1990,19.52,6.76,Steel,Visakhapatnam,357,553523
1165433,Sailboat,Jeanneau,Used,1991,31.26,8.53,Wood,Goa,257,3235444
1590450,Fishing Boat,Boston Whaler,New,1999,10.09,8.61,Wood,Visakhapatnam,130,1735978
634217,Jet Ski,Sea Ray,Used,1999,21.53,6.85,Steel,Visakhapatnam,302,3890172
4981722,Fishing Boat,Jeanneau,New,1995,14.19,8.29,Aluminum,Mumbai,215,4285453
4221921,Sailboat,Beneteau,Used,1992,23.17,3.87,Steel,Mumbai,80,192470
2580645,Yacht,Bayliner,New,1990,17.33,5.12,Fiberglass,Mumbai,125,2326046
2546831,Yacht,Bayliner,Used,2019,17.37,5.77,Steel,Chennai,59,3987850
1231871,Motorboat,Sea Ray,New,2012,38.38,3.4,Fiberglass,Kochi,331,4933425
2738957,Jet Ski,Bayliner,Used,1993,23.67,5.43,Steel,Chennai,255,3037823
3145403,Sailboat,Bayliner,New,1995,40.5,7.89,Aluminum,Chennai,87,2313504
362654,Motorboat,Beneteau,Used,2013,27.4,7.28,Aluminum,Goa,25,4683337
3466470,Sailboat,Beneteau,Used,2008,45.87,4.14,Aluminum,Kochi,187,4176903
3580874,Jet Ski,Yamaha,New,2016,47.5,8.92,Aluminum,Visakhapatnam,138,2643866
3499664,Jet Ski,Jeanneau,Used,2017,38.82,2.95,Fiberglass,Visakhapatnam,470,2212209
3421072,Yacht,Beneteau,New,2021,32.37,7.65,Fiberglass,Chennai,182,2892506
4574660,Fishing Boat,Jeanneau,New,2024,27.8,2.75,Steel,Mumbai,77,1071888
943457,Yacht,Yamaha,Used,2006,15.3,2.67,Fiberglass,Kochi,468,3717939
1443306,Sailboat,Bayliner,Used,2006,38.43,6.27,Fiberglass,Visakhapatnam,445,2985433
127080,Sailboat,Sea Ray,New,1991,5.59,9.04,Aluminum,Mumbai,333,1309253
2525931,Sailboat,Beneteau,New,2024,32.94,9.9,Fiberglass,Goa,265,872896
564429,Motorboat,Jeanneau,New,1993,14.4,5.62,Wood,Kochi,47,1108091
3366226,Jet Ski,Yamaha,New,2007,12.99,7.63,Fiberglass,Chennai,111,1602677
208332,Fishing Boat,Sea Ray,Used,2019,40.96,5.19,Aluminum,Kochi,232,1696053
1389739,Fishing Boat,Yamaha,New,2016,38.95,8.49,Steel,Chennai,141,2620362
2406972,Motorboat,Bayliner,Used,2022,31.39,7.33,Aluminum,Chennai,373,1318340
50754,Yacht,Beneteau,Used,1993,45.39,4.07,Fiberglass,Chennai,345,1950865
4508107,Sailboat,Bayliner,New,2006,14.7,5.83,Steel,Kochi,482,3070671
4888153,Jet Ski,Bayliner,New,2009,40.09,5.48,Steel,Mumbai,35,3232526
4935766,Jet Ski,Jeanneau,Used,2002,25.52,5.54,Fiberglass,Mumbai,430,606311
3483852,Sailboat,Bayliner,Used,2003,5.8,9.15,Fiberglass,Visakhapatnam,90,1223033
4995132,Jet Ski,Beneteau,Used,1994,25.46,9.22,Aluminum,Goa,425,2031212
3164589,Fishing Boat,Beneteau,New,2000,8.12,4.86,Steel,Visakhapatnam,470,977898
3076987,Yacht,Yamaha,New,2024,6.79,5.45,Steel,Visakhapatnam,493,1341376
1114178,Motorboat,Yamaha,Used,2021,25.89,6.81,Steel,Chennai,297,3253325
1215783,Jet Ski,Beneteau,New,1998,17.62,6.3,Steel,Mumbai,403,3322253
3457268,Motorboat,Boston Whaler,New,2005,26.0,3.01,Fiberglass,Kochi,266,2983738
827683,Jet Ski,Boston Whaler,New,2007,13.6,5.91,Steel,Mumbai,69,4883952
3855891,Jet Ski,Jeanneau,Used,2022,46.97,9.61,Fiberglass,Goa,25,3896447
3894781,Jet Ski,Bayliner,New,2013,13.82,5.09,Aluminum,Chennai,327,3955367
3476108,Motorboat,Sea Ray,Used,2000,41.47,9.07,Fiberglass,Goa,143,3049649
293288,Jet Ski,Yamaha,New,2022,28.09,4.01,Aluminum,Goa,110,919097
3426835,Yacht,Jeanneau,New,1990,39.69,5.19,Wood,Visakhapatnam,364,1868556
4844857,Yacht,Bayliner,New,2008,13.55,2.73,Fiberglass,Mumbai,432,2125688
3881967,Jet Ski,Bayliner,New,2014,41.31,2.07,Steel,Goa,265,3085735
1215961,Motorboat,Boston Whaler,New,2017,16.63,7.81,Aluminum,Kochi,44,470872
507962,Yacht,Sea Ray,New,2007,26.63,6.51,Fiberglass,Goa,73,1892318
4697238,Motorboat,Bayliner,New,2022,9.97,9.64,Aluminum,Visakhapatnam,446,4709715
3122126,Sailboat,Jeanneau,Used,2020,28.01,9.93,Fiberglass,Mumbai,53,2286423
2708053,Jet Ski,Boston Whaler,New,2016,34.88,5.3,Fiberglass,Mumbai,91,2660497
3241207,Jet Ski,Sea Ray,New,2010,22.84,3.65,Fiberglass,Kochi,18,1117966
3236427,Sailboat,Jeanneau,Used,2002,28.29,9.43,Fiberglass,Goa,348,1602237
1768620,Yacht,Sea Ray,Used,1992,35.52,8.49,Wood,Visakhapatnam,119,1748995
2865180,Motorboat,Boston Whaler,Used,2022,15.03,6.64,Aluminum,Goa,230,2946607
1290676,Motorboat,Jeanneau,New,2017,7.95,2.44,Wood,Mumbai,197,941296
1628045,Sailboat,Yamaha,New,2007,9.74,2.26,Wood,Kochi,228,1459591
3255803,Sailboat,Bayliner,Used,2003,38.82,7.53,Wood,Visakhapatnam,17,1515583
1180776,Jet Ski,Bayliner,Used,2019,31.46,7.81,Fiberglass,Kochi,380,1829199
4548914,Jet Ski,Beneteau,New,2017,22.51,6.68,Steel,Kochi,409,4581769
2556963,Sailboat,Jeanneau,Used,2002,31.45,8.6,Steel,Mumbai,61,224057
1315778,Jet Ski,Sea Ray,Used,2014,43.18,7.38,Aluminum,Goa,92,3306928
3814669,Yacht,Jeanneau,Used,2019,25.89,7.57,Aluminum,Goa,248,3345642
4265841,Fishing Boat,Bayliner,Used,2010,16.4,5.58,Wood,Visakhapatnam,490,3624686
4501472,Yacht,Sea Ray,Used,2017,27.1,2.13,Wood,Goa,316,1086099
993313,Fishing Boat,Sea Ray,New,2017,27.65,6.8,Fiberglass,Kochi,96,3671919
3108686,Jet Ski,Bayliner,New,1991,34.53,9.21,Steel,Chennai,470,3898209
4601011,Jet Ski,Sea Ray,Used,2013,25.57,8.58,Fiberglass,Mumbai,278,4516190
1597376,Motorboat,Sea Ray,Used,2016,32.39,4.29,Wood,Mumbai,183,4922353
1663220,Fishing Boat,Yamaha,New,2024,49.93,8.41,Aluminum,Goa,393,2027477
217517,Jet Ski,Beneteau,New,1999,6.39,3.94,Fiberglass,Goa,38,3676195
3397288,Motorboat,Boston Whaler,New,1990,32.28,5.1,Steel,Goa,482,3778225
831166,Motorboat,Sea Ray,Used,2000,13.36,3.46,Steel,Visakhapatnam,348,513868
244344,Fishing Boat,Sea Ray,New,2003,13.58,4.92,Fiberglass,Visakhapatnam,129,764003
3455006,Yacht,Yamaha,New,2014,5.42,8.91,Steel,Chennai,364,88351
4818825,Jet Ski,Beneteau,Used,2014,20.28,4.38,Aluminum,Chennai,273,3338793
4048802,Motorboat,Boston Whaler,New,2008,21.02,8.64,Steel,Mumbai,329,1128368
2784138,Motorboat,Sea Ray,Used,1990,10.73,6.86,Fiberglass,Goa,183,3478328
687136,Jet Ski,Jeanneau,Used,2019,18.76,2.13,Fiberglass,Goa,44,512232
2893205,Yacht,Beneteau,New,2013,40.27,6.23,Aluminum,Goa,6,971338
2187039,Motorboat,Yamaha,Used,2016,13.07,6.37,Fiberglass,Goa,277,4081292
4437950,Sailboat,Boston Whaler,Used,2012,12.52,8.44,Steel,Kochi,128,3671790
1506791,Motorboat,Bayliner,Used,2014,27.72,4.95,Wood,Mumbai,319,1164752
4638314,Fishing Boat,Yamaha,Used,2012,16.92,3.49,Wood,Kochi,240,4117130
1026478,Fishing Boat,Sea Ray,New,2002,16.48,7.63,Wood,Mumbai,444,1468225
2239001,Sailboat,Sea Ray,Used,2018,38.15,4.58,Steel,Chennai,155,1995433
714860,Fishing Boat,Jeanneau,Used,2014,34.16,8.97,Aluminum,Visakhapatnam,216,1488365
1216588,Sailboat,Bayliner,New,2004,7.23,2.33,Steel,Visakhapatnam,209,1976384
3372010,Yacht,Bayliner,Used,2010,38.73,2.27,Aluminum,Kochi,100,1984741
1051268,Sailboat,Beneteau,New,1994,37.06,2.64,Aluminum,Mumbai,262,3330569
2737487,Yacht,Beneteau,Used,2003,19.92,3.61,Wood,Mumbai,345,4141292
1735590,Fishing Boat,Boston Whaler,New,1999,27.24,7.53,Wood,Chennai,21,4866256
2179116,Sailboat,Boston Whaler,New,2008,15.89,3.69,Steel,Kochi,256,2176723
4739503,Sailboat,Boston Whaler,New,2019,13.12,6.3,Fiberglass,Goa,142,4189139
1280483,Jet Ski,Jeanneau,New,2011,27.8,3.45,Wood,Kochi,433,115852
3862089,Motorboat,Beneteau,New,2000,46.35,3.09,Aluminum,Mumbai,428,83625
1501976,Fishing Boat,Yamaha,Used,1992,36.16,2.66,Steel,Kochi,218,1650002
1306391,Yacht,Jeanneau,New,2007,38.14,8.99,Wood,Chennai,489,65117
4225019,Fishing Boat,Bayliner,Used,2009,45.97,4.78,Steel,Visakhapatnam,305,2962473
123728,Motorboat,Yamaha,Used,2018,33.23,2.04,Aluminum,Goa,36,1400033
3563504,Fishing Boat,Yamaha,New,2019,9.05,4.31,Wood,Chennai,97,3635849
2563463,Sailboat,Boston Whaler,Used,2010,10.79,9.32,Steel,Chennai,363,1524081
3339286,Jet Ski,Boston Whaler,Used,1995,6.34,6.95,Aluminum,Chennai,495,123371
995731,Fishing Boat,Sea Ray,Used,2016,30.3,6.02,Aluminum,Mumbai,79,1339155
3040245,Sailboat,Beneteau,New,2013,20.63,6.33,Aluminum,Visakhapatnam,403,635420
3340591,Jet Ski,Yamaha,New,1992,40.44,5.62,Wood,Chennai,474,2942993
2049141,Jet Ski,Beneteau,New,2018,32.15,4.33,Steel,Chennai,49,4405669
2474443,Jet Ski,Bayliner,New,1990,7.11,3.48,Steel,Goa,361,2841659
2677226,Fishing Boat,Jeanneau,New,1990,11.42,2.79,Fiberglass,Mumbai,158,1308041
530622,Jet Ski,Bayliner,Used,2021,11.4,6.79,Wood,Kochi,233,844256
2477578,Yacht,Jeanneau,New,2017,40.04,2.47,Wood,Chennai,284,4811434
2198471,Yacht,Beneteau,Used,2013,13.95,5.13,Aluminum,Mumbai,268,2216840
1807427,Sailboat,Bayliner,Used,2001,34.76,9.3,Wood,Visakhapatnam,326,3952220
4679563,Jet Ski,Jeanneau,Used,2006,6.75,4.82,Aluminum,Goa,110,911342
780736,Motorboat,Beneteau,Used,2018,27.6,6.88,Wood,Chennai,337,3297249
2458715,Sailboat,Bayliner,Used,2017,35.96,5.82,Steel,Visakhapatnam,88,2785721
422037,Sailboat,Bayliner,Used,2014,47.69,2.24,Aluminum,Goa,47,3287470
1483334,Fishing Boat,Bayliner,New,1994,30.51,3.89,Aluminum,Mumbai,203,1319637
593049,Yacht,Sea Ray,Used,2017,49.9,8.4,Aluminum,Goa,66,1661329
4615994,Fishing Boat,Bayliner,New,2016,14.85,9.61,Aluminum,Goa,2,1379413
2965362,Yacht,Boston Whaler,Used,2017,8.25,4.48,Wood,Chennai,342,140617
2683274,Sailboat,Boston Whaler,Used,1992,16.91,5.86,Fiberglass,Kochi,64,821489
1132685,Fishing Boat,Sea Ray,New,1995,43.72,2.58,Fiberglass,Visakhapatnam,381,1981493
3328988,Fishing Boat,Jeanneau,New,2004,43.12,4.99,Wood,Kochi,210,1282411
4309544,Sailboat,Yamaha,Used,1990,22.57,7.89,Fiberglass,Goa,370,1571185
2512469,Motorboat,Jeanneau,Used,2024,30.98,4.97,Steel,Chennai,460,1154298
2635203,Motorboat,Sea Ray,Used,2013,5.02,3.82,Aluminum,Kochi,488,2648467
4888626,Jet Ski,Sea Ray,Used,2001,8.13,8.41,Steel,Chennai,31,3957258
3613587,Yacht,Beneteau,Used,2006,27.69,9.77,Aluminum,Mumbai,366,2006077
1373979,Motorboat,Yamaha,New,1991,42.58,9.47,Steel,Chennai,14,1142162
2504244,Yacht,Jeanneau,Used,2012,27.59,2.51,Wood,Goa,252,1197912
62428,Yacht,Beneteau,Used,2006,31.46,8.21,Wood,Kochi,270,2723925
3363793,Yacht,Beneteau,Used,1995,27.06,2.42,Fiberglass,Visakhapatnam,157,751670
3229840,Fishing Boat,Beneteau,New,1992,36.43,3.81,Wood,Chennai,309,2126431
4881636,Sailboat,Jeanneau,New,1997,8.66,4.7,Fiberglass,Visakhapatnam,303,412427
199052,Sailboat,Bayliner,Used,2005,28.32,7.62,Steel,Mumbai,307,1454086
1664247,Sailboat,Beneteau,Used,2021,39.89,2.84,Steel,Chennai,312,1039034
4466085,Motorboat,Beneteau,New,2016,35.11,3.03,Fiberglass,Mumbai,271,1368671
590324,Motorboat,Boston Whaler,Used,2015,22.58,9.0,Fiberglass,Visakhapatnam,7,3775400
2993122,Jet Ski,Jeanneau,Used,2001,38.66,3.43,Fiberglass,Goa,99,941257
4045486,Jet Ski,Boston Whaler,New,1993,44.28,8.46,Wood,Mumbai,106,4492070
4262599,Yacht,Sea Ray,Used,2008,32.89,3.08,Fiberglass,Kochi,463,3559620
4115570,Sailboat,Beneteau,New,2020,37.59,5.76,Aluminum,Visakhapatnam,263,2493781
348660,Fishing Boat,Yamaha,Used,2021,6.71,9.12,Aluminum,Goa,385,2268388
3219413,Jet Ski,Jeanneau,New,2004,8.93,5.19,Wood,Visakhapatnam,296,1465368
3208187,Motorboat,Bayliner,New,2012,30.09,8.44,Fiberglass,Chennai,77,400464
3472748,Motorboat,Beneteau,Used,2010,17.21,6.78,Wood,Kochi,187,2490319
3310116,Motorboat,Jeanneau,New,2021,35.37,3.65,Aluminum,Kochi,82,4723874
3664842,Jet Ski,Boston Whaler,New,2020,14.12,7.64,Aluminum,Visakhapatnam,107,2634285
3257045,Sailboat,Yamaha,New,2021,21.93,2.31,Steel,Mumbai,491,1486357
2434301,Motorboat,Beneteau,New,2017,30.33,3.17,Wood,Mumbai,188,4214443
1995033,Jet Ski,Bayliner,New,2001,12.7,3.97,Steel,Visakhapatnam,439,1063011
3655036,Sailboat,Beneteau,Used,2017,7.95,3.89,Fiberglass,Kochi,222,573179
288290,Yacht,Jeanneau,New,1990,5.56,3.38,Aluminum,Mumbai,159,1476293
2104146,Sailboat,Bayliner,New,2007,25.42,2.25,Steel,Visakhapatnam,188,899933
2715495,Yacht,Bayliner,New,1994,40.43,6.66,Fiberglass,Chennai,362,1540821
1637685,Motorboat,Boston Whaler,New,2014,38.66,3.4,Wood,Visakhapatnam,255,4394885
4032159,Motorboat,Beneteau,New,2017,47.83,8.38,Fiberglass,Mumbai,453,746576
2740932,Motorboat,Boston Whaler,New,1993,14.57,7.25,Steel,Goa,308,259644
4169602,Sailboat,Yamaha,New,2024,35.5,7.73,Aluminum,Chennai,158,4695525
3800126,Jet Ski,Bayliner,New,2023,8.79,4.42,Fiberglass,Visakhapatnam,230,2127845
1069821,Yacht,Yamaha,New,2015,10.36,6.33,Fiberglass,Mumbai,413,2916707
1752421,Yacht,Bayliner,New,2021,33.24,3.73,Aluminum,Chennai,87,4041879
262465,Sailboat,Sea Ray,Used,2018,18.81,2.91,Wood,Mumbai,213,328276
3762895,Sailboat,Sea Ray,New,2007,45.85,7.02,Fiberglass,Mumbai,174,2246638
895959,Yacht,Sea Ray,New,1990,30.66,2.34,Wood,Mumbai,342,2944293
3992042,Yacht,Beneteau,Used,2014,22.7,8.74,Aluminum,Goa,382,1392342
4028605,Jet Ski,Jeanneau,Used,2015,16.73,7.9,Wood,Chennai,325,2085672
3728370,Sailboat,Boston Whaler,Used,2010,40.81,5.64,Steel,Visakhapatnam,201,3983758
825499,Sailboat,Jeanneau,Used,2020,14.66,7.53,Fiberglass,Visakhapatnam,253,3046035
4765068,Motorboat,Bayliner,New,2008,27.99,9.04,Aluminum,Chennai,364,1732107
2019532,Jet Ski,Beneteau,Used,2006,26.17,5.35,Aluminum,Goa,163,2955407
3766344,Jet Ski,Bayliner,Used,2005,34.25,3.86,Steel,Goa,294,2053313
1579273,Fishing Boat,Jeanneau,New,2022,26.21,7.36,Aluminum,Mumbai,189,245515
2526350,Motorboat,Jeanneau,New,2019,21.21,8.63,Wood,Mumbai,107,3036885
1707457,Fishing Boat,Jeanneau,Used,2022,29.19,7.59,Steel,Goa,44,642269
2190183,Jet Ski,Bayliner,Used,2013,24.45,3.02,Aluminum,Kochi,483,2877554
4605492,Motorboat,Sea Ray,Used,2008,14.47,5.7,Steel,Visakhapatnam,297,3696099
4641813,Sailboat,Yamaha,New,2010,49.59,9.52,Steel,Mumbai,201,1964671
3973771,Sailboat,Jeanneau,Used,2008,18.36,7.63,Steel,Mumbai,295,3776188
4397465,Jet Ski,Boston Whaler,Used,1998,35.5,7.46,Aluminum,Chennai,133,4761725
2362920,Jet Ski,Bayliner,New,2004,12.89,8.16,Aluminum,Mumbai,88,2479433
2091482,Jet Ski,Jeanneau,New,1996,20.26,4.31,Fiberglass,Chennai,156,1476296
3825319,Yacht,Bayliner,Used,2021,35.01,9.31,Aluminum,Mumbai,493,2418362
